index, timestamp, power.draw [W], temperature.gpu, utilization.gpu [%], memory.used [MiB]
1, 2023/03/17 05:43:02.163, 1.16 W, 38, 0 %, 21 MiB
0, 2023/03/17 05:44:02.164, 137.04 W, 72, 98 %, 9093 MiB
1, 2023/03/17 05:44:02.165, 1.16 W, 38, 0 %, 21 MiB
0, 2023/03/17 05:45:02.166, 136.49 W, 73, 98 %, 9093 MiB
1, 2023/03/17 05:45:02.168, 1.16 W, 38, 0 %, 21 MiB
0, 2023/03/17 05:46:02.170, 137.14 W, 72, 98 %, 9093 MiB
1, 2023/03/17 05:46:02.173, 1.16 W, 38, 0 %, 21 MiB
0, 2023/03/17 05:47:02.175, 132.12 W, 72, 99 %, 9093 MiB
1, 2023/03/17 05:47:02.175, 1.16 W, 38, 0 %, 21 MiB
0, 2023/03/17 05:48:02.177, 142.99 W, 72, 99 %, 9093 MiB
1, 2023/03/17 05:48:02.179, 1.16 W, 38, 0 %, 21 MiB
0, 2023/03/17 05:49:02.181, 148.64 W, 72, 99 %, 9093 MiB
1, 2023/03/17 05:49:02.182, 1.16 W, 38, 0 %, 21 MiB
0, 2023/03/17 05:50:02.183, 152.23 W, 72, 100 %, 9093 MiB
1, 2023/03/17 05:50:02.187, 1.16 W, 38, 0 %, 21 MiB
0, 2023/03/17 05:51:02.188, 148.45 W, 72, 100 %, 9093 MiB
1, 2023/03/17 05:51:02.189, 1.16 W, 38, 0 %, 21 MiB
0, 2023/03/17 05:52:02.191, 150.80 W, 72, 99 %, 9093 MiB
1, 2023/03/17 05:52:02.193, 1.16 W, 38, 0 %, 21 MiB
0, 2023/03/17 05:53:02.195, 159.79 W, 72, 100 %, 9093 MiB
1, 2023/03/17 05:53:02.198, 1.17 W, 38, 0 %, 21 MiB
0, 2023/03/17 05:54:02.199, 163.50 W, 72, 99 %, 9093 MiB
1, 2023/03/17 05:54:02.200, 1.16 W, 38, 0 %, 21 MiB
0, 2023/03/17 05:55:02.201, 146.50 W, 73, 99 %, 9093 MiB
1, 2023/03/17 05:55:02.203, 1.16 W, 38, 0 %, 21 MiB
0, 2023/03/17 05:56:02.205, 151.72 W, 72, 99 %, 9093 MiB
1, 2023/03/17 05:56:02.206, 1.16 W, 38, 0 %, 21 MiB
0, 2023/03/17 05:57:02.207, 153.79 W, 72, 99 %, 9093 MiB
1, 2023/03/17 05:57:02.211, 1.17 W, 38, 0 %, 21 MiB
0, 2023/03/17 05:58:02.213, 162.70 W, 72, 100 %, 9093 MiB
1, 2023/03/17 05:58:02.214, 1.16 W, 38, 0 %, 21 MiB
0, 2023/03/17 05:59:02.216, 160.80 W, 73, 100 %, 9093 MiB
1, 2023/03/17 05:59:02.217, 1.16 W, 38, 0 %, 21 MiB
0, 2023/03/17 06:00:02.218, 133.80 W, 72, 99 %, 9093 MiB
1, 2023/03/17 06:00:02.218, 1.16 W, 38, 0 %, 21 MiB
0, 2023/03/17 06:01:02.220, 137.71 W, 72, 100 %, 9093 MiB
1, 2023/03/17 06:01:02.225, 1.16 W, 38, 0 %, 21 MiB
0, 2023/03/17 06:02:02.227, 143.81 W, 73, 100 %, 9093 MiB
1, 2023/03/17 06:02:02.227, 1.16 W, 38, 0 %, 21 MiB
0, 2023/03/17 06:03:02.228, 142.52 W, 72, 99 %, 9093 MiB
1, 2023/03/17 06:03:02.229, 1.16 W, 38, 0 %, 21 MiB
0, 2023/03/17 06:04:02.231, 136.76 W, 72, 97 %, 9093 MiB
1, 2023/03/17 06:04:02.231, 1.16 W, 38, 0 %, 21 MiB
0, 2023/03/17 06:05:02.232, 137.42 W, 72, 98 %, 9093 MiB
1, 2023/03/17 06:05:02.236, 1.16 W, 38, 0 %, 21 MiB
0, 2023/03/17 06:06:02.238, 137.23 W, 72, 97 %, 9093 MiB
1, 2023/03/17 06:06:02.242, 1.17 W, 38, 0 %, 21 MiB
0, 2023/03/17 06:07:02.243, 136.47 W, 73, 99 %, 9093 MiB
1, 2023/03/17 06:07:02.243, 1.16 W, 38, 0 %, 21 MiB
0, 2023/03/17 06:08:02.245, 131.93 W, 72, 99 %, 9093 MiB
1, 2023/03/17 06:08:02.248, 1.16 W, 38, 0 %, 21 MiB
0, 2023/03/17 06:09:02.249, 138.51 W, 72, 99 %, 9093 MiB
1, 2023/03/17 06:09:02.250, 1.16 W, 38, 0 %, 21 MiB
0, 2023/03/17 06:10:02.251, 157.21 W, 72, 100 %, 9093 MiB
1, 2023/03/17 06:10:02.252, 1.16 W, 38, 0 %, 21 MiB
0, 2023/03/17 06:11:02.254, 163.51 W, 67, 99 %, 9093 MiB
1, 2023/03/17 06:11:02.256, 1.16 W, 38, 0 %, 21 MiB
0, 2023/03/17 06:12:02.257, 137.33 W, 71, 98 %, 9093 MiB
1, 2023/03/17 06:12:02.258, 1.17 W, 38, 0 %, 21 MiB
0, 2023/03/17 06:13:02.260, 131.90 W, 74, 99 %, 9093 MiB
1, 2023/03/17 06:13:02.260, 1.17 W, 38, 0 %, 21 MiB
0, 2023/03/17 06:14:02.262, 144.13 W, 73, 99 %, 9093 MiB
1, 2023/03/17 06:14:02.266, 1.18 W, 38, 0 %, 21 MiB
0, 2023/03/17 06:15:02.268, 141.99 W, 71, 100 %, 9093 MiB
1, 2023/03/17 06:15:02.268, 1.18 W, 38, 0 %, 21 MiB
0, 2023/03/17 06:16:02.270, 159.28 W, 72, 100 %, 9093 MiB
1, 2023/03/17 06:16:02.276, 1.17 W, 38, 0 %, 21 MiB
0, 2023/03/17 06:17:02.277, 161.12 W, 73, 99 %, 9093 MiB
1, 2023/03/17 06:17:02.278, 1.17 W, 38, 0 %, 21 MiB
0, 2023/03/17 06:18:02.279, 141.04 W, 73, 99 %, 9093 MiB
1, 2023/03/17 06:18:02.280, 1.16 W, 38, 0 %, 21 MiB
0, 2023/03/17 06:19:02.282, 161.02 W, 72, 99 %, 9093 MiB
1, 2023/03/17 06:19:02.283, 1.17 W, 38, 0 %, 21 MiB
0, 2023/03/17 06:20:02.284, 157.79 W, 73, 99 %, 9093 MiB
1, 2023/03/17 06:20:02.285, 1.17 W, 38, 0 %, 21 MiB
0, 2023/03/17 06:21:02.286, 162.90 W, 73, 100 %, 9093 MiB
1, 2023/03/17 06:21:02.292, 1.16 W, 38, 0 %, 21 MiB
0, 2023/03/17 06:22:02.293, 159.31 W, 72, 99 %, 9093 MiB
1, 2023/03/17 06:22:02.294, 1.16 W, 38, 0 %, 21 MiB
0, 2023/03/17 06:23:02.296, 160.65 W, 72, 100 %, 9093 MiB
1, 2023/03/17 06:23:02.299, 1.16 W, 38, 0 %, 21 MiB
0, 2023/03/17 06:24:02.300, 128.13 W, 73, 99 %, 9093 MiB
1, 2023/03/17 06:24:02.304, 1.16 W, 38, 0 %, 21 MiB
0, 2023/03/17 06:25:02.305, 126.20 W, 73, 100 %, 9093 MiB
1, 2023/03/17 06:25:02.306, 1.16 W, 37, 0 %, 21 MiB
0, 2023/03/17 06:26:02.307, 145.33 W, 72, 100 %, 9093 MiB
1, 2023/03/17 06:26:02.308, 1.17 W, 38, 0 %, 21 MiB
0, 2023/03/17 06:27:02.309, 141.86 W, 72, 99 %, 9093 MiB
1, 2023/03/17 06:27:02.312, 1.17 W, 38, 0 %, 21 MiB
0, 2023/03/17 06:28:02.313, 137.25 W, 72, 98 %, 9093 MiB
1, 2023/03/17 06:28:02.314, 1.16 W, 38, 0 %, 21 MiB
0, 2023/03/17 06:29:02.316, 137.90 W, 73, 98 %, 9093 MiB
1, 2023/03/17 06:29:02.321, 1.16 W, 38, 0 %, 21 MiB
0, 2023/03/17 06:30:02.322, 138.18 W, 72, 98 %, 9093 MiB
1, 2023/03/17 06:30:02.323, 1.16 W, 38, 0 %, 21 MiB
0, 2023/03/17 06:31:02.324, 128.49 W, 72, 99 %, 9093 MiB
1, 2023/03/17 06:31:02.327, 1.16 W, 38, 0 %, 21 MiB
0, 2023/03/17 06:32:02.329, 140.13 W, 72, 99 %, 9093 MiB
1, 2023/03/17 06:32:02.330, 1.16 W, 38, 0 %, 21 MiB
0, 2023/03/17 06:33:02.331, 152.41 W, 72, 99 %, 9093 MiB
1, 2023/03/17 06:33:02.332, 1.16 W, 38, 0 %, 21 MiB
0, 2023/03/17 06:34:02.333, 160.17 W, 73, 99 %, 9093 MiB
1, 2023/03/17 06:34:02.334, 1.16 W, 38, 0 %, 21 MiB
0, 2023/03/17 06:35:02.335, 165.27 W, 72, 99 %, 9093 MiB
1, 2023/03/17 06:35:02.336, 1.16 W, 38, 0 %, 21 MiB
0, 2023/03/17 06:36:02.337, 145.29 W, 73, 99 %, 9093 MiB
1, 2023/03/17 06:36:02.338, 1.16 W, 38, 0 %, 21 MiB
0, 2023/03/17 06:37:02.340, 152.54 W, 72, 99 %, 9093 MiB
1, 2023/03/17 06:37:02.341, 1.16 W, 38, 0 %, 21 MiB
0, 2023/03/17 06:38:02.343, 159.70 W, 72, 99 %, 9093 MiB
1, 2023/03/17 06:38:02.344, 1.16 W, 38, 0 %, 21 MiB
0, 2023/03/17 06:39:02.345, 147.83 W, 73, 99 %, 9093 MiB
1, 2023/03/17 06:39:02.348, 1.16 W, 37, 0 %, 21 MiB
0, 2023/03/17 06:40:02.350, 153.27 W, 73, 99 %, 9093 MiB
1, 2023/03/17 06:40:02.350, 1.15 W, 38, 0 %, 21 MiB
0, 2023/03/17 06:41:02.351, 137.80 W, 72, 99 %, 9093 MiB
1, 2023/03/17 06:41:02.352, 1.16 W, 38, 0 %, 21 MiB
0, 2023/03/17 06:42:02.353, 140.34 W, 72, 99 %, 9093 MiB
1, 2023/03/17 06:42:02.355, 1.17 W, 38, 0 %, 21 MiB
0, 2023/03/17 06:43:02.356, 139.42 W, 73, 100 %, 9093 MiB
1, 2023/03/17 06:43:02.357, 1.16 W, 38, 0 %, 21 MiB
0, 2023/03/17 06:44:02.358, 152.65 W, 73, 100 %, 9093 MiB
1, 2023/03/17 06:44:02.364, 1.16 W, 38, 0 %, 21 MiB
0, 2023/03/17 06:45:02.365, 163.66 W, 72, 99 %, 9093 MiB
1, 2023/03/17 06:45:02.366, 1.16 W, 38, 0 %, 21 MiB
0, 2023/03/17 06:46:02.367, 156.64 W, 72, 99 %, 9093 MiB
1, 2023/03/17 06:46:02.372, 1.16 W, 38, 0 %, 21 MiB
0, 2023/03/17 06:47:02.374, 158.37 W, 73, 100 %, 9093 MiB
1, 2023/03/17 06:47:02.374, 1.16 W, 38, 0 %, 21 MiB
0, 2023/03/17 06:48:02.376, 132.64 W, 72, 99 %, 9093 MiB
1, 2023/03/17 06:48:02.376, 1.16 W, 38, 0 %, 21 MiB
0, 2023/03/17 06:49:02.378, 137.73 W, 72, 98 %, 9093 MiB
1, 2023/03/17 06:49:02.379, 1.16 W, 38, 0 %, 21 MiB
0, 2023/03/17 06:50:02.381, 141.82 W, 73, 99 %, 9093 MiB
1, 2023/03/17 06:50:02.381, 1.16 W, 38, 0 %, 21 MiB
0, 2023/03/17 06:51:02.383, 160.26 W, 72, 100 %, 9093 MiB
1, 2023/03/17 06:51:02.389, 1.16 W, 38, 0 %, 21 MiB
0, 2023/03/17 06:52:02.390, 160.01 W, 73, 99 %, 9093 MiB
1, 2023/03/17 06:52:02.391, 1.16 W, 37, 0 %, 21 MiB
0, 2023/03/17 06:53:02.392, 157.85 W, 72, 99 %, 9093 MiB
1, 2023/03/17 06:53:02.397, 1.16 W, 38, 0 %, 21 MiB
0, 2023/03/17 06:54:02.398, 136.77 W, 73, 98 %, 9093 MiB
1, 2023/03/17 06:54:02.399, 1.16 W, 38, 0 %, 21 MiB
0, 2023/03/17 06:55:02.400, 145.81 W, 72, 99 %, 9093 MiB
1, 2023/03/17 06:55:02.401, 1.16 W, 38, 0 %, 21 MiB
0, 2023/03/17 06:56:02.402, 127.09 W, 72, 99 %, 9093 MiB
1, 2023/03/17 06:56:02.405, 1.16 W, 38, 0 %, 21 MiB
0, 2023/03/17 06:57:02.406, 162.70 W, 73, 100 %, 9093 MiB
1, 2023/03/17 06:57:02.407, 1.16 W, 38, 0 %, 21 MiB
0, 2023/03/17 06:58:02.409, 156.70 W, 72, 99 %, 9093 MiB
1, 2023/03/17 06:58:02.409, 1.16 W, 38, 0 %, 21 MiB
0, 2023/03/17 06:59:02.411, 152.99 W, 72, 100 %, 9093 MiB
1, 2023/03/17 06:59:02.411, 1.16 W, 38, 0 %, 21 MiB
0, 2023/03/17 07:00:02.413, 142.44 W, 72, 99 %, 9093 MiB
1, 2023/03/17 07:00:02.414, 1.17 W, 38, 0 %, 21 MiB
0, 2023/03/17 07:01:02.416, 137.80 W, 73, 99 %, 9093 MiB
1, 2023/03/17 07:01:02.416, 1.16 W, 38, 0 %, 21 MiB
0, 2023/03/17 07:02:02.418, 133.71 W, 73, 100 %, 9093 MiB
1, 2023/03/17 07:02:02.421, 1.17 W, 38, 0 %, 21 MiB
0, 2023/03/17 07:03:02.423, 161.31 W, 72, 99 %, 9093 MiB
1, 2023/03/17 07:03:02.428, 1.16 W, 38, 0 %, 21 MiB
0, 2023/03/17 07:04:02.429, 156.88 W, 72, 99 %, 9093 MiB
1, 2023/03/17 07:04:02.433, 1.16 W, 38, 0 %, 21 MiB
0, 2023/03/17 07:05:02.435, 139.94 W, 72, 100 %, 9093 MiB
1, 2023/03/17 07:05:02.435, 1.16 W, 38, 0 %, 21 MiB
0, 2023/03/17 07:06:02.436, 137.52 W, 72, 97 %, 9093 MiB
1, 2023/03/17 07:06:02.437, 1.16 W, 38, 0 %, 21 MiB
0, 2023/03/17 07:07:02.438, 144.10 W, 73, 100 %, 9093 MiB
1, 2023/03/17 07:07:02.439, 1.16 W, 38, 0 %, 21 MiB
0, 2023/03/17 07:08:02.440, 162.52 W, 73, 100 %, 9093 MiB
1, 2023/03/17 07:08:02.441, 1.16 W, 38, 0 %, 21 MiB
0, 2023/03/17 07:09:02.442, 137.18 W, 72, 99 %, 9093 MiB
1, 2023/03/17 07:09:02.445, 1.17 W, 38, 0 %, 21 MiB
0, 2023/03/17 07:10:02.446, 151.08 W, 72, 100 %, 9093 MiB
1, 2023/03/17 07:10:02.447, 1.16 W, 38, 0 %, 21 MiB
0, 2023/03/17 07:11:02.449, 138.25 W, 72, 99 %, 9093 MiB
1, 2023/03/17 07:11:02.449, 1.16 W, 38, 0 %, 21 MiB
0, 2023/03/17 07:12:02.450, 145.33 W, 73, 99 %, 9093 MiB
1, 2023/03/17 07:12:02.455, 1.16 W, 38, 0 %, 21 MiB
0, 2023/03/17 07:13:02.456, 152.77 W, 73, 100 %, 9093 MiB
1, 2023/03/17 07:13:02.457, 1.16 W, 38, 0 %, 21 MiB
0, 2023/03/17 07:14:02.459, 152.58 W, 73, 88 %, 9093 MiB
1, 2023/03/17 07:14:02.462, 1.16 W, 38, 0 %, 21 MiB
0, 2023/03/17 07:15:02.463, 157.98 W, 72, 99 %, 9093 MiB
1, 2023/03/17 07:15:02.464, 1.16 W, 38, 0 %, 21 MiB
0, 2023/03/17 07:16:02.466, 133.12 W, 72, 99 %, 9093 MiB
1, 2023/03/17 07:16:02.466, 1.17 W, 38, 0 %, 21 MiB
0, 2023/03/17 07:17:02.468, 136.85 W, 72, 97 %, 9093 MiB
1, 2023/03/17 07:17:02.468, 1.16 W, 38, 0 %, 21 MiB
0, 2023/03/17 07:18:02.470, 145.81 W, 73, 99 %, 9093 MiB
1, 2023/03/17 07:18:02.472, 1.16 W, 38, 0 %, 21 MiB
0, 2023/03/17 07:19:02.473, 128.86 W, 72, 100 %, 9093 MiB
1, 2023/03/17 07:19:02.474, 1.16 W, 38, 0 %, 21 MiB
0, 2023/03/17 07:20:02.475, 159.41 W, 73, 100 %, 9093 MiB
1, 2023/03/17 07:20:02.476, 1.17 W, 38, 0 %, 21 MiB
0, 2023/03/17 07:21:02.477, 148.73 W, 72, 99 %, 9093 MiB
1, 2023/03/17 07:21:02.478, 1.16 W, 38, 0 %, 21 MiB
0, 2023/03/17 07:22:02.480, 157.37 W, 72, 100 %, 9093 MiB
1, 2023/03/17 07:22:02.481, 1.17 W, 38, 0 %, 21 MiB
0, 2023/03/17 07:23:02.482, 142.70 W, 72, 99 %, 9093 MiB
1, 2023/03/17 07:23:02.486, 1.16 W, 38, 0 %, 21 MiB
0, 2023/03/17 07:24:02.487, 136.87 W, 72, 99 %, 9093 MiB
1, 2023/03/17 07:24:02.488, 1.17 W, 38, 0 %, 21 MiB
0, 2023/03/17 07:25:02.489, 138.15 W, 73, 99 %, 9093 MiB
1, 2023/03/17 07:25:02.490, 1.17 W, 38, 0 %, 21 MiB
0, 2023/03/17 07:26:02.491, 128.65 W, 72, 99 %, 9093 MiB
1, 2023/03/17 07:26:02.497, 1.16 W, 38, 0 %, 21 MiB
0, 2023/03/17 07:27:02.499, 159.88 W, 73, 100 %, 9093 MiB
1, 2023/03/17 07:27:02.499, 1.17 W, 38, 0 %, 21 MiB
0, 2023/03/17 07:28:02.500, 152.13 W, 73, 99 %, 9093 MiB
1, 2023/03/17 07:28:02.501, 1.17 W, 38, 0 %, 21 MiB
0, 2023/03/17 07:29:02.503, 159.75 W, 72, 100 %, 9093 MiB
1, 2023/03/17 07:29:02.505, 1.17 W, 38, 0 %, 21 MiB
0, 2023/03/17 07:30:02.506, 137.42 W, 72, 98 %, 9093 MiB
1, 2023/03/17 07:30:02.507, 1.17 W, 38, 0 %, 21 MiB
0, 2023/03/17 07:31:02.508, 138.09 W, 72, 98 %, 9093 MiB
1, 2023/03/17 07:31:02.512, 1.17 W, 38, 0 %, 21 MiB
0, 2023/03/17 07:32:02.514, 144.00 W, 73, 100 %, 9093 MiB
1, 2023/03/17 07:32:02.519, 1.17 W, 38, 0 %, 21 MiB
0, 2023/03/17 07:33:02.521, 161.18 W, 73, 100 %, 9093 MiB
1, 2023/03/17 07:33:02.522, 1.17 W, 38, 0 %, 21 MiB
0, 2023/03/17 07:34:02.523, 148.26 W, 72, 99 %, 9093 MiB
1, 2023/03/17 07:34:02.524, 1.17 W, 38, 0 %, 21 MiB
0, 2023/03/17 07:35:02.525, 158.42 W, 72, 100 %, 9093 MiB
1, 2023/03/17 07:35:02.526, 1.17 W, 38, 0 %, 21 MiB
0, 2023/03/17 07:36:02.527, 130.89 W, 72, 99 %, 9093 MiB
1, 2023/03/17 07:36:02.528, 1.17 W, 38, 0 %, 21 MiB
0, 2023/03/17 07:37:02.529, 131.97 W, 72, 94 %, 9093 MiB
1, 2023/03/17 07:37:02.533, 1.17 W, 38, 0 %, 21 MiB
0, 2023/03/17 07:38:02.535, 160.74 W, 73, 100 %, 9093 MiB
1, 2023/03/17 07:38:02.535, 1.17 W, 38, 0 %, 21 MiB
0, 2023/03/17 07:39:02.537, 152.17 W, 71, 98 %, 9093 MiB
1, 2023/03/17 07:39:02.537, 1.17 W, 38, 0 %, 21 MiB
0, 2023/03/17 07:40:02.539, 162.61 W, 73, 99 %, 9093 MiB
1, 2023/03/17 07:40:02.539, 1.17 W, 38, 0 %, 21 MiB
0, 2023/03/17 07:41:02.540, 132.12 W, 73, 99 %, 9093 MiB
1, 2023/03/17 07:41:02.541, 1.17 W, 38, 0 %, 21 MiB
0, 2023/03/17 07:42:02.542, 136.28 W, 72, 99 %, 9093 MiB
1, 2023/03/17 07:42:02.543, 1.17 W, 38, 0 %, 21 MiB
0, 2023/03/17 07:43:02.544, 139.58 W, 72, 100 %, 9093 MiB
1, 2023/03/17 07:43:02.544, 1.17 W, 38, 0 %, 21 MiB
0, 2023/03/17 07:44:02.546, 160.99 W, 73, 99 %, 9093 MiB
1, 2023/03/17 07:44:02.547, 1.17 W, 38, 0 %, 21 MiB
0, 2023/03/17 07:45:02.549, 145.00 W, 73, 99 %, 9093 MiB
1, 2023/03/17 07:45:02.549, 1.17 W, 38, 0 %, 21 MiB
0, 2023/03/17 07:46:02.550, 141.99 W, 72, 99 %, 9093 MiB
1, 2023/03/17 07:46:02.551, 1.17 W, 38, 0 %, 21 MiB
0, 2023/03/17 07:47:02.553, 136.68 W, 72, 99 %, 9093 MiB
1, 2023/03/17 07:47:02.553, 1.17 W, 38, 0 %, 21 MiB
0, 2023/03/17 07:48:02.555, 142.57 W, 73, 100 %, 9093 MiB
1, 2023/03/17 07:48:02.556, 1.17 W, 38, 0 %, 21 MiB
0, 2023/03/17 07:49:02.557, 129.44 W, 72, 99 %, 9093 MiB
1, 2023/03/17 07:49:02.562, 1.17 W, 38, 0 %, 21 MiB
0, 2023/03/17 07:50:02.564, 162.70 W, 72, 100 %, 9093 MiB
1, 2023/03/17 07:50:02.566, 1.17 W, 38, 0 %, 21 MiB
0, 2023/03/17 07:51:02.567, 154.13 W, 72, 99 %, 9093 MiB
1, 2023/03/17 07:51:02.572, 1.17 W, 38, 0 %, 21 MiB
0, 2023/03/17 07:52:02.573, 141.27 W, 73, 99 %, 9093 MiB
1, 2023/03/17 07:52:02.574, 1.17 W, 38, 0 %, 21 MiB
0, 2023/03/17 07:53:02.575, 155.28 W, 69, 99 %, 9093 MiB
1, 2023/03/17 07:53:02.576, 1.17 W, 38, 0 %, 21 MiB
0, 2023/03/17 07:54:02.577, 153.70 W, 72, 100 %, 9093 MiB
1, 2023/03/17 07:54:02.578, 1.18 W, 38, 0 %, 21 MiB
0, 2023/03/17 07:55:02.580, 152.27 W, 74, 99 %, 9093 MiB
1, 2023/03/17 07:55:02.580, 1.18 W, 38, 0 %, 21 MiB
0, 2023/03/17 07:56:02.581, 139.10 W, 72, 99 %, 9093 MiB
1, 2023/03/17 07:56:02.583, 1.18 W, 38, 0 %, 21 MiB
0, 2023/03/17 07:57:02.584, 129.62 W, 71, 100 %, 9093 MiB
1, 2023/03/17 07:57:02.585, 1.18 W, 38, 0 %, 21 MiB
0, 2023/03/17 07:58:02.587, 145.24 W, 73, 99 %, 9093 MiB
1, 2023/03/17 07:58:02.587, 1.18 W, 38, 0 %, 21 MiB
0, 2023/03/17 07:59:02.589, 139.49 W, 73, 99 %, 9093 MiB
1, 2023/03/17 07:59:02.590, 1.17 W, 38, 0 %, 21 MiB
0, 2023/03/17 08:00:02.591, 137.71 W, 72, 98 %, 9093 MiB
1, 2023/03/17 08:00:02.592, 1.17 W, 38, 0 %, 21 MiB
0, 2023/03/17 08:01:02.593, 136.97 W, 72, 98 %, 9093 MiB
1, 2023/03/17 08:01:02.597, 1.17 W, 38, 0 %, 21 MiB
0, 2023/03/17 08:02:02.599, 130.99 W, 73, 99 %, 9093 MiB
1, 2023/03/17 08:02:02.600, 1.17 W, 38, 0 %, 21 MiB
0, 2023/03/17 08:03:02.601, 137.85 W, 73, 99 %, 9093 MiB
1, 2023/03/17 08:03:02.602, 1.17 W, 38, 0 %, 21 MiB
0, 2023/03/17 08:04:02.603, 152.54 W, 72, 100 %, 9093 MiB
1, 2023/03/17 08:04:02.604, 1.18 W, 38, 0 %, 21 MiB
0, 2023/03/17 08:05:02.605, 157.85 W, 72, 99 %, 9093 MiB
1, 2023/03/17 08:05:02.606, 1.17 W, 38, 0 %, 21 MiB
0, 2023/03/17 08:06:02.607, 162.04 W, 72, 99 %, 9093 MiB
1, 2023/03/17 08:06:02.608, 1.18 W, 38, 0 %, 21 MiB
0, 2023/03/17 08:07:02.609, 156.80 W, 73, 99 %, 9093 MiB
1, 2023/03/17 08:07:02.610, 1.17 W, 38, 0 %, 21 MiB
0, 2023/03/17 08:08:02.611, 158.08 W, 72, 99 %, 9093 MiB
1, 2023/03/17 08:08:02.612, 1.17 W, 38, 0 %, 21 MiB
0, 2023/03/17 08:09:02.613, 159.50 W, 72, 99 %, 9093 MiB
1, 2023/03/17 08:09:02.614, 1.17 W, 38, 0 %, 21 MiB
0, 2023/03/17 08:10:02.616, 162.26 W, 73, 100 %, 9093 MiB
1, 2023/03/17 08:10:02.616, 1.18 W, 38, 0 %, 21 MiB
0, 2023/03/17 08:11:02.618, 157.09 W, 73, 99 %, 9093 MiB
1, 2023/03/17 08:11:02.622, 1.18 W, 38, 0 %, 21 MiB
0, 2023/03/17 08:12:02.624, 127.22 W, 73, 99 %, 9093 MiB
1, 2023/03/17 08:12:02.625, 1.17 W, 38, 0 %, 21 MiB
0, 2023/03/17 08:13:02.626, 140.15 W, 72, 100 %, 9093 MiB
1, 2023/03/17 08:13:02.630, 1.18 W, 38, 0 %, 21 MiB
0, 2023/03/17 08:14:02.631, 145.52 W, 73, 99 %, 9093 MiB
1, 2023/03/17 08:14:02.632, 1.17 W, 38, 0 %, 21 MiB
0, 2023/03/17 08:15:02.633, 137.90 W, 73, 97 %, 9093 MiB
1, 2023/03/17 08:15:02.634, 1.17 W, 38, 0 %, 21 MiB
0, 2023/03/17 08:16:02.636, 136.38 W, 72, 98 %, 9093 MiB
1, 2023/03/17 08:16:02.636, 1.18 W, 38, 0 %, 21 MiB
0, 2023/03/17 08:17:02.638, 138.39 W, 72, 99 %, 9093 MiB
1, 2023/03/17 08:17:02.639, 1.18 W, 38, 0 %, 21 MiB
0, 2023/03/17 08:18:02.640, 141.27 W, 72, 100 %, 9093 MiB
1, 2023/03/17 08:18:02.641, 1.17 W, 38, 0 %, 21 MiB
0, 2023/03/17 08:19:02.642, 150.40 W, 72, 100 %, 9093 MiB
1, 2023/03/17 08:19:02.646, 1.17 W, 38, 0 %, 21 MiB
0, 2023/03/17 08:20:02.648, 158.33 W, 72, 100 %, 9093 MiB
1, 2023/03/17 08:20:02.648, 1.18 W, 38, 0 %, 21 MiB
0, 2023/03/17 08:21:02.650, 158.74 W, 72, 99 %, 9093 MiB
1, 2023/03/17 08:21:02.650, 1.17 W, 38, 0 %, 21 MiB
0, 2023/03/17 08:22:02.652, 141.06 W, 73, 99 %, 9093 MiB
1, 2023/03/17 08:22:02.656, 1.18 W, 38, 0 %, 21 MiB
0, 2023/03/17 08:23:02.657, 149.49 W, 72, 99 %, 9093 MiB
1, 2023/03/17 08:23:02.658, 1.18 W, 38, 0 %, 21 MiB
0, 2023/03/17 08:24:02.659, 162.13 W, 72, 98 %, 9093 MiB
1, 2023/03/17 08:24:02.660, 1.18 W, 38, 0 %, 21 MiB
0, 2023/03/17 08:25:02.662, 158.74 W, 73, 100 %, 9093 MiB
1, 2023/03/17 08:25:02.662, 1.18 W, 38, 0 %, 21 MiB
0, 2023/03/17 08:26:02.664, 154.48 W, 73, 100 %, 9093 MiB
1, 2023/03/17 08:26:02.665, 1.18 W, 38, 0 %, 21 MiB
0, 2023/03/17 08:27:02.667, 139.28 W, 73, 99 %, 9093 MiB
1, 2023/03/17 08:27:02.667, 1.17 W, 38, 0 %, 21 MiB
0, 2023/03/17 08:28:02.669, 127.15 W, 73, 100 %, 9093 MiB
1, 2023/03/17 08:28:02.673, 1.18 W, 38, 0 %, 21 MiB
0, 2023/03/17 08:29:02.674, 142.96 W, 72, 99 %, 9093 MiB
1, 2023/03/17 08:29:02.675, 1.18 W, 38, 0 %, 21 MiB
0, 2023/03/17 08:30:02.676, 139.11 W, 73, 99 %, 9093 MiB
1, 2023/03/17 08:30:02.677, 1.18 W, 38, 0 %, 21 MiB
0, 2023/03/17 08:31:02.679, 136.49 W, 72, 97 %, 9093 MiB
1, 2023/03/17 08:31:02.679, 1.18 W, 38, 0 %, 21 MiB
0, 2023/03/17 08:32:02.681, 137.73 W, 73, 98 %, 9093 MiB
1, 2023/03/17 08:32:02.682, 1.18 W, 38, 0 %, 21 MiB
0, 2023/03/17 08:33:02.683, 137.33 W, 72, 98 %, 9093 MiB
1, 2023/03/17 08:33:02.684, 1.18 W, 38, 0 %, 21 MiB
0, 2023/03/17 08:34:02.686, 137.25 W, 73, 99 %, 9093 MiB
1, 2023/03/17 08:34:02.686, 1.18 W, 38, 0 %, 21 MiB
0, 2023/03/17 08:35:02.688, 128.87 W, 72, 99 %, 9093 MiB
